City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
273,taltal,-25.4,-70.4833,59.05,84,28,4.65,CL,1690254963
274,entebbe,0.0644,32.4469,70.12,88,40,2.3,UG,1690254963
275,qamdo,31.1667,97.2333,42.8,88,100,4.97,CN,1690254963
276,argos,37.6333,22.7333,77.79,44,0,2.73,GR,1690254963
277,kavieng,-2.5744,150.7967,80.55,80,91,2.55,PG,1690254963
278,san nicolas,18.1725,120.5953,82.31,94,100,18.41,PH,1690254963
279,ponoka,52.6768,-113.5815,75.88,79,37,12.01,CA,1690254964
280,tsawwassen,49.018,-123.0817,62.76,97,100,17.27,CA,1690254666
281,xilin hot,43.9667,116.0333,83.44,31,31,3.2,CN,1690254964
282,pizarro,4.9533,-77.366,80.46,86,100,4.18,CO,1690254964
283,sambava,-14.2667,50.1667,67.66,87,77,7.49,MG,1690254964
284,korla,41.7597,86.1469,89.64,20,52,8.03,CN,1690254964
285,rio grande,-32.035,-52.0986,54.95,94,100,21.77,BR,1690254964
286,muli,2.9167,73.5667,82.74,77,99,7.0,MV,1690254964
287,kurumkan,54.3,110.3,73.0,66,98,3.42,RU,1690254964
288,vredendal,-31.6683,18.5012,48.85,47,16,9.1,ZA,1690254965
289,mata-utu,-13.2816,-176.1745,80.38,74,100,18.03,WF,1690254900
290,atafu village,-8.5421,-172.5159,83.98,72,55,19.24,TK,1690254965
291,sitka,57.0531,-135.33,64.29,68,0,19.57,US,1690254965
292,catalina,32.5056,-110.9211,93.06,53,98,1.99,US,1690254965
293,mitchell,43.7094,-98.0298,76.98,78,0,6.91,US,1690254759
294,levuka,50.1834,-105.4011,75.02,29,64,7.74,CA,1690254965
295,fale old settlement,-9.3852,-171.2468,83.77,73,7,19.3,TK,1690254965
296,morehead city,34.7229,-76.726,84.2,84,40,8.05,US,1690254965
297,dera bugti,29.0307,69.151,85.46,65,100,1.7,PK,1690254966
298,viedma,-40.8135,-62.9967,43.32,82,96,16.51,AR,1690254711
299,fort bragg,35.139,-79.006,78.64,86,20,0.0,US,1690254966
300,inirida,3.8653,-67.9239,73.22,97,82,2.33,CO,1690254966
301,tukrah,32.5341,20.5791,81.97,64,0,5.59,LY,1690254966
302,puerto baquerizo moreno,-0.9,-89.6,75.79,88,27,12.53,EC,1690254743
303,turpan,42.9333,89.1667,101.1,17,0,5.03,CN,1690254966
304,praia da vitoria,38.7333,-27.0667,70.75,94,40,10.07,PT,1690254966
305,waiuku,-37.25,174.75,58.32,78,99,13.76,NZ,1690254966
306,yamethin,20.4333,96.15,87.06,60,76,8.99,MM,1690254967
307,hobyo,5.3505,48.5268,76.57,80,33,25.66,SO,1690254967
308,fortuna,40.5982,-124.1573,66.92,84,0,9.22,US,1690254845
309,chui,-33.6971,-53.4616,51.06,94,100,12.5,UY,1690254936
310,laascaanood,8.4774,47.3597,70.5,71,49,33.84,SO,1690254967
311,lerwick,60.1545,-1.1494,50.0,87,78,13.0,GB,1690254760
312,oranjemund,-28.55,16.4333,55.85,53,99,4.5,NA,1690254915
313,ongjin,37.9347,125.3619,80.26,83,50,9.84,KP,1690254967
314,aswan,24.0934,32.907,89.65,19,1,8.5,EG,1690254739
315,lebu,-37.6167,-73.65,54.63,90,100,14.52,CL,1690254968
316,jijiga,9.35,42.8,63.05,77,100,17.36,ET,1690254968
317,santyoku,37.4406,129.1708,83.64,69,100,4.61,KR,1690254968
318,ca mau,9.1769,105.15,84.04,73,100,10.78,VN,1690254968
319,tamiahua,21.2667,-97.45,77.27,77,100,1.32,MX,1690254968
320,ceres,37.5949,-120.9577,88.12,34,0,9.22,US,1690254968
321,dawesville,30.9224,-84.0091,77.41,91,0,0.0,US,1690254968
322,kampene,-3.6,26.6667,74.21,48,85,1.23,CD,1690254968
323,hadibu,12.65,54.0333,77.09,78,97,25.99,YE,1690254901
324,saldanha,-33.0117,17.9442,37.45,77,0,9.69,ZA,1690254968
325,nikolayevsk-on-amure,53.1406,140.73,83.34,46,61,7.7,RU,1690254877
326,portland,45.5234,-122.6762,75.36,63,40,13.8,US,1690254864
327,macedo de cavaleiros,41.5382,-6.9611,59.38,87,0,3.36,PT,1690254969
328,amarpatan,24.3167,80.9833,87.87,59,71,3.89,IN,1690254969
329,miquelon,47.0975,-56.3814,64.4,95,83,12.95,PM,1690254969
